36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 21.5, -40.5, -0.00222222222222, 0.0, -0.00333333333333, 0.45, -0.14, 9.74, 0.08, 0.02, -0.05, 0.38, -0.16, 9.79, 1596252035525
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 22.1875, -40.875, -0.00333333333333, 0.00444444444444, -0.00111111111111, 0.43, -0.13, 9.71, 0.05, 0.02, -0.07, 0.38, -0.16, 9.79, 1596252035563
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 22.1875, -40.875, -0.00111111111111, -0.00111111111111, 0.00222222222222, 0.41, -0.17, 9.74, 0.03, 0.0, -0.05, 0.38, -0.16, 9.79, 1596252035598
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 22.5, -40.875, -0.00222222222222, 0.0, -0.00111111111111, 0.41, -0.15, 9.71, 0.04, 0.03, -0.08, 0.38, -0.16, 9.79, 1596252035626
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.875, 22.5, -40.5, 0.0, 0.0, -0.00333333333333, 0.42, -0.15, 9.75, 0.04, 0.0, -0.04, 0.38, -0.16, 9.79, 1596252035663
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.875, 22.5, -40.5, 0.00222222222222, 0.00333333333333, -0.00444444444444, 0.4, -0.15, 9.73, 0.02, 0.0, -0.06, 0.38, -0.16, 9.79, 1596252035698
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.75, 23.25, -41.25, 0.00111111111111, -0.00111111111111, -0.00111111111111, 0.42, -0.16, 9.73, 0.02, -0.01, -0.07, 0.38, -0.16, 9.79, 1596252035726
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.875, 22.875, -41.25, 0.00444444444444, -0.00222222222222, -0.00111111111111, 0.41, -0.15, 9.74, 0.03, 0.0, -0.05, 0.38, -0.16, 9.79, 1596252035764
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.875, 22.875, -41.25, 0.00333333333333, 0.00111111111111, -0.00111111111111, 0.43, -0.15, 9.72, 0.05, 0.01, -0.06, 0.38, -0.16, 9.79, 1596252035799
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.875, 22.875, -40.875, 0.00111111111111, 0.00222222222222, 0.0, 0.45, -0.15, 9.71, 0.07, 0.01, -0.07, 0.38, -0.16, 9.79, 1596252035826
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.875, 22.1875, -41.25, -0.00111111111111, 0.00111111111111, 0.00444444444444, 0.43, -0.13, 9.74, 0.05, 0.03, -0.05, 0.38, -0.16, 9.79, 1596252035864
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.875, 22.1875, -41.25, 0.00111111111111, -0.00111111111111, 0.00111111111111, 0.43, -0.15, 9.74, 0.05, 0.0, -0.05, 0.38, -0.16, 9.79, 1596252035899
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.875, 21.875, -40.875, -0.00222222222222, 0.00111111111111, -0.00222222222222, 0.44, -0.17, 9.71, 0.07, 0.0, -0.07, 0.38, -0.16, 9.79, 1596252035926
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 22.1875, -41.25, -0.00333333333333, -0.00111111111111, 0.00333333333333, 0.39, -0.17, 9.75, 0.0, 0.0, -0.04, 0.38, -0.16, 9.79, 1596252035964
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 22.1875, -41.25, 0.00111111111111, 0.00666666666667, 0.00333333333333, 0.41, -0.15, 9.71, 0.06, 0.01, -0.06, 0.38, -0.16, 9.79, 1596252035996
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 21.5, -40.875, 0.00111111111111, 0.00111111111111, 0.0, 0.43, -0.16, 9.72, 0.05, 0.02, -0.05, 0.38, -0.16, 9.79, 1596252036027
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.875, 21.875, -40.875, 0.00111111111111, -0.00111111111111, 0.00222222222222, 0.4, -0.15, 9.72, 0.02, 0.0, -0.06, 0.38, -0.16, 9.79, 1596252036064
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.875, 21.875, -40.875, -0.00111111111111, 0.0, 0.00111111111111, 0.41, -0.14, 9.73, 0.02, 0.03, -0.04, 0.38, -0.16, 9.79, 1596252036097
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.375, 22.5, -40.5, 0.0, 0.00222222222222, 0.0, 0.42, -0.15, 9.7, 0.04, 0.0, -0.04, 0.38, -0.16, 9.79, 1596252036127
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 22.1875, -41.25, 0.00222222222222, 0.00222222222222, -0.00222222222222, 0.44, -0.16, 9.72, 0.06, 0.0, -0.06, 0.38, -0.16, 9.79, 1596252036165
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 22.1875, -41.25, -0.00111111111111, 0.00222222222222, 0.00111111111111, 0.44, -0.18, 9.76, 0.06, -0.01, -0.03, 0.38, -0.16, 9.79, 1596252036205
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 22.1875, -41.25, 0.00222222222222, 0.00111111111111, 0.00111111111111, 0.41, -0.16, 9.73, 0.03, 0.0, -0.06, 0.38, -0.16, 9.79, 1596252036245
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 21.5, -40.0625, -0.00111111111111, 0.00111111111111, 0.0, 0.42, -0.17, 9.71, 0.04, -0.01, -0.07, 0.38, -0.16, 9.79, 1596252036275
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 21.0625, -39.6875, 0.00333333333333, -0.00222222222222, 0.0, 0.41, -0.13, 9.76, 0.03, 0.01, -0.05, 0.38, -0.16, 9.79, 1596252036307
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 21.0625, -39.6875, 0.00111111111111, 0.0, 0.00333333333333, 0.4, -0.16, 9.71, 0.04, 0.01, -0.04, 0.38, -0.16, 9.79, 1596252036340
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 21.875, -41.6875, 0.0, -0.00111111111111, 0.00111111111111, 0.41, -0.13, 9.73, 0.05, 0.02, -0.09, 0.38, -0.16, 9.79, 1596252036367
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.5, 21.875, -41.6875, 0.0, -0.00222222222222, -0.00444444444444, 0.44, -0.14, 9.73, 0.06, 0.02, -0.06, 0.38, -0.16, 9.79, 1596252036405
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -15.75, 22.5, -41.25, -0.00222222222222, 0.00222222222222, -0.00111111111111, 0.45, -0.13, 9.71, 0.07, 0.03, -0.08, 0.38, -0.16, 9.79, 1596252036438
36.625, 2.1875, 0.9375, 3, 3, 3, 3, 27, -16.1875, 21.5, -41.6875, -0.00111111111111, 0.00111111111111, 0.00111111111111, 0.44, -0.17, 9.73, 0.04, -0.01, -0.06, 0.38, -0.16, 9.79, 1596252036467
